gene_id	gene_short_name	locus	MES095_R1	MES095_R2	MES105_R1	MES105_R2	MES115_R1	MES115_R2	MES125_R1	MES125_R2	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000021048	Mthfd1	chr12:76255297-76319803	4793.0327501239	4435.00534414088	3839.26435647408	2958.38919230553	3273.31708264072	2857.51809512007	2421.81298731633	2133.7529700665	3339.0115972735	0.440297642244558	0.224008562378797	20.9826097365803	0.000106155271575532	0.000755133619529534
ENSMUSG00000027230	Creb3l1	chr2:91982327-92024502	71.5514936860601	63.847051075342	11.1836007642322	11.9023257625167	20.7908859415696	11.4964965829596	64.2239765015074	28.8500942410289	35.4807405694021	2.5585009016251	0.649400652505919	20.9706641546067	0.000106763360446105	0.000759091115377345
ENSMUSG00000028701	Lurap1	chr4:116132405-116144609	28.4371321059983	22.4647031561388	34.8665200296652	34.3844966472703	46.5715845091159	65.1468139701044	95.9294838883275	91.1662978016514	52.370879013534	-0.437376561284765	0.471620967366621	20.96094396519	0.000107260724546706	0.000762257900993739
ENSMUSG00000020241	Col6a2	chr10:76595761-76623630	324.733702113658	221.099973168314	742.722662518717	449.643417695074	1077.79952721097	499.458907104134	1922.65448640589	851.654781995174	761.22093227649	-1.12784451237722	0.504316804125102	20.9565448531145	0.000107486576723068	0.000763493030205308
ENSMUSG00000043496	Tril	chr6:53815467-53820830	7700.04151283063	8413.62250837284	10236.2839936149	7629.39081377318	3442.97071192393	4578.16041703636	5687.4802481588	3696.27407416063	6423.02803498391	-0.149108864311508	0.301227935255923	20.9515095560542	0.000107745672195411	0.000764962981491914
ENSMUSG00000021125	Arg2	chr12:79130776-79156301	0	3.54705839307455	1.3157177369685	0	17.4643441909185	3.8321655276532	56.9073209507027	25.3880829321055	13.5568362164279	1.04278950720857	1.76177984275135	20.9485534341423	0.000107898071591203	0.000765674365795729
ENSMUSG00000021838	Samd4	chr14:46882853-47105815	347.666873166882	475.30582467199	242.092063602204	216.886825005859	158.010733155929	192.885664891878	342.256887432084	303.502991415624	284.825982917806	0.837674161653613	0.285390758736616	20.9452762741979	0.000108067272625822	0.000766504233498818
ENSMUSG00000025509	Pnpla2	chr7:141455197-141460743	138.516353161475	96.9529294107045	175.648317885294	161.342638114115	273.608058991056	192.885664891878	352.825389894357	294.270961258495	210.756289200922	-0.514369091856282	0.337619215457657	20.9380522318551	0.00010844118646934	0.000768784593104049
ENSMUSG00000052364	B630019K06Rik	chrX:8892381-8894964	110.996547897606	108.77645738762	190.779071860432	187.792250919707	177.969983659836	245.258593769805	303.234724494459	261.958855708543	198.345810712251	-0.784649303508629	0.300380529933912	20.9245608368936	0.000109142949314336	0.000773385884320139
ENSMUSG00000103793	Pcdhga6	chr18:37707038-37841873	26.6024784217403	29.558819942288	46.7079796623817	30.4170547264315	76.5104602649762	40.8764322949675	128.447953003015	108.476354346269	60.9496915827586	-0.481145688993007	0.517853505113768	20.9146714768484	0.000109660220848128	0.000776676059584908
ENSMUSG00000032966	Fkbp1a	chr2:151542482-151561692	9370.49369234749	7747.95788327252	6268.73715778641	5411.59078002424	5051.35364836375	4845.13461546286	4973.69985109142	3865.91262829788	5941.86003208082	0.551316324035976	0.228480115156913	20.9002103447098	0.000110421020917626	0.00078168703417941
ENSMUSG00000072949	Acot1	chr12:84009489-84018371	158.697543688313	109.958810185311	244.065640207656	171.922483236352	384.215572200206	223.542989113103	604.030563805316	365.819194976247	282.781599676563	-0.632537094673375	0.424259275874196	20.8931797924943	0.00011079279475926	0.000783940527510289
ENSMUSG00000024397	Aif1	chr17:35170990-35176001	0	0	2.631435473937	9.2573644819574	22.4541568168952	10.2191080737419	43.8999333048278	16.1560527749762	13.0772563657919	-4.88248064190666	1.80926163022327	20.8844189671746	0.000111257809786304	0.000786851279626567
ENSMUSG00000039546	Ajap1	chr4:153373220-153482811	48.6183226328357	46.1117591099692	136.834644644724	133.570544668242	114.765690397464	145.622290050822	38.2092012097575	72.7022374873929	92.0543362751509	-1.5126360028121	0.425811268784048	20.8599502499317	0.000112566902375207	0.000795725939296163
ENSMUSG00000044164	Rnf182	chr13:43615709-43670945	53.2049568434806	43.7470535145862	83.5480762974996	108.44341250293	127.240221962406	117.519742848031	170.721962852108	131.556429739092	104.497732070017	-0.969723123728713	0.372541298034208	20.8561854756673	0.000112769677284018	0.000796775349904614
ENSMUSG00000051154	Commd3	chr2:18672383-18676231	420.135693695071	283.764671445964	664.437457169091	622.888381571705	923.946971243353	702.563680069753	1062.54097832241	762.796491732805	680.384290656269	-0.869251281565174	0.312630114165708	20.8515162311569	0.000113021673330439	0.000798171355036536
ENSMUSG00000042628	Zfyve1	chr12:83546557-83597222	479.761938433455	475.30582467199	763.774146310213	703.559700628762	743.482081270529	725.556673235672	855.235737716275	866.656831000509	701.666616658426	-0.620991915899954	0.190411550718773	20.8422669037942	0.000113522510131573	0.000801322511361844
ENSMUSG00000071669	Snx29	chr16:11322907-11755472	110.079221055477	119.417632566843	240.118486996751	203.662018603063	232.85792254558	190.330887873442	273.155140563373	274.652897174595	205.534275922391	-0.958068403788392	0.279827353454826	20.8377694671769	0.000113766837319368	0.000802660880134917
ENSMUSG00000020549	Elac2	chr11:64979037-65002069	2432.75078532604	2338.69383383382	1854.5041502571	1318.51319835879	1442.05584890727	1232.67991139511	1230.01109426305	1066.29948314843	1614.4385381862	0.586921866626137	0.249221921558829	20.830965148833	0.00011413748361086	0.000804888754617355
ENSMUSG00000022537	Tmem44	chr16:30513690-30550578	151.358928951281	164.347038879121	198.673378282243	232.756592689215	312.694924561207	260.587255880418	339.818002248482	345.047127122706	250.660406076834	-0.446549749192193	0.263776925350875	20.8159533708861	0.000114959466600471	0.000810295750166128
ENSMUSG00000028970	Abcb1b	chr5:8798185-8866315	27.5198052638693	30.7411727399795	22.3672015284645	34.3844966472703	34.9286883818369	28.1025472027901	144.707187560358	70.3942299481106	49.1431661590849	0.0586362035670035	0.574906861881495	20.8103314464067	0.000115268814791251	0.000812085963188311
ENSMUSG00000031024	St5	chr7:109523910-109703605	949.43328160349	1124.41751060463	1993.31237150727	1754.93180965107	1680.73521951649	1621.0060181973	1738.11217418003	1716.0036054564	1572.24399883959	-0.855585167743719	0.198446638299765	20.7970792240433	0.000116001306356877	0.000816854134249965
ENSMUSG00000002699	Lcp2	chr11:34046919-34092295	15.5945563161926	9.45882238153215	38.1558143720864	47.6093030500666	72.3522830766622	56.2050944055803	72.3535937801792	50.7761658642109	45.3132041558138	-1.74468573397328	0.557898801262265	20.7915592665488	0.000116307777244121	0.000818593370080994
ENSMUSG00000040550	Otud6b	chr4:14809497-14826587	1953.90617373472	2186.17032293162	1084.80927413053	1411.08684317836	820.824176973168	1278.66589772695	786.946952575432	956.669125032519	1309.88484578541	0.731165908371414	0.2961327200328	20.7906217057899	0.000116359911141183	0.000818593370080994
ENSMUSG00000053553	3110082I17Rik	chr5:139359738-139460527	933.838725287298	751.976379331806	697.988259461788	477.415511140946	533.078315541845	463.692028846037	370.710547907435	315.043029112036	567.967849578649	0.517057580671627	0.285985491397157	20.7889540860431	0.000116452698124233	0.000818853392179407
ENSMUSG00000053801	Grwd1	chr7:45825222-45830944	3472.9994243003	2674.48202837821	2761.03367102839	1732.44963876631	1615.03601994113	1512.4279949138	1402.35898057089	949.745102414672	2015.06660753921	0.451349850594517	0.322844107427979	20.784555162119	0.000116697809532847	0.000820183742322857
ENSMUSG00000071226	Cecr2	chr6:120666420-120771190	1766.77149794041	3181.71137858788	2891.94758585676	3412.00005192144	592.956067053565	1655.49550794618	388.595705920513	910.508974246873	1849.9983461842	-0.349335746383587	0.537047865029587	20.7822839512467	0.000116824564163316	0.000820681373154944
ENSMUSG00000026767	Mindy3	chr2:12347262-12419470	652.219384753702	652.658744325718	502.604175521966	525.024814191013	409.996270767753	410.041711458892	360.955007173029	376.205228903017	486.213167136886	0.345678217309657	0.196562378445209	20.778626391858	0.000117028978112547	0.000821344574993371
ENSMUSG00000037149	Ddx1	chr12:13216972-13249213	7035.89687912925	6737.04624124627	5590.48466437915	5258.1830257518	4761.11288061944	5174.70085084104	4160.73812322424	4077.09531814221	5349.40724791667	0.34416055437529	0.166022882734996	20.7785909119731	0.000117030962758123	0.000821344574993371
ENSMUSG00000052798	Nup107	chr10:117750620-117792705	3092.30878481678	3456.01722765231	2348.55616048877	2511.39073589101	2030.85373877252	2432.14772155056	1728.35663344563	1818.70994095446	2427.29261794651	0.430364521746233	0.197416967688968	20.7703000781013	0.000117495648939563	0.00082421146754926
ENSMUSG00000026989	Dapl1	chr2:59484652-59505020	0	0	1.3157177369685	2.64496128055926	12.4745315649418	6.38694254608867	17.0721962852108	25.3880829321055	8.16030404323431	-3.28228851892441	1.9002074246577	20.7624403602461	0.000117937868116961	0.000826918092514142
ENSMUSG00000024552	Slc14a2	chr18:78146939-78209094	1.83465368425795	0	26.9722136078542	15.8697676833555	13.3061670026045	19.160827638266	24.3888518360155	32.3121055499524	16.7305733752883	-4.42419609011005	1.26105605396393	20.7592127409511	0.000118119946557906	0.000827799033020245
ENSMUSG00000022336	Eif3e	chr15:43250057-43282719	8333.91436074175	6571.51684956946	4424.75874942506	4030.92099157231	3767.30853261241	4208.99513787243	5050.11825351093	4041.32120128333	5053.60675957346	0.817758445739847	0.230716523747688	20.7418498684215	0.000119104245144114	0.00083429850419
ENSMUSG00000044221	Grsf1	chr5:88659447-88676171	3195.96671797735	3208.90549293478	2445.91927302444	2514.03569717157	2079.92022959462	2305.68625913801	1941.35260614683	1915.64625760432	2450.92906669899	0.36902604427016	0.169493064636957	20.7352438281965	0.000119480881630044	0.000836537265751544
ENSMUSG00000023991	Foxp4	chr17:47867132-47924645	2730.88200901796	2240.55855162543	986.788302726373	812.003113131692	2470.78888529613	1098.55411792725	5497.24720383788	2410.71387478038	2280.94200729289	1.46621531310052	0.466272648900002	20.717477258943	0.000120499718007659	0.000843268064759706
ENSMUSG00000034881	Tbxa2r	chr10:81328730-81335172	112.831201581864	81.5823430407147	31.5772256872439	15.8697676833555	32.4337820688486	14.0512736013951	23.5758901081483	21.926071623182	41.730944424344	2.00277851442899	0.603289934708114	20.7036163663337	0.000121300583777268	0.000848467793440615
ENSMUSG00000024642	Tle4	chr19:14448071-14598051	738.448107913826	1087.7645738762	1463.73598237745	1962.56127017497	1678.2403132035	2258.42288429695	2181.98927759552	2484.57011603741	1731.96656568448	-0.907766931312286	0.301567981588109	20.6979540031204	0.000121629271090405	0.000850361367184967
ENSMUSG00000030772	Dkk3	chr7:112116016-112159057	86.2287231601237	83.9470486360978	139.466080118661	121.668218905726	235.352828858568	166.060506198305	303.234724494459	196.180640838997	166.517346401367	-0.621259236585886	0.369643198335316	20.694596921057	0.000121824560662079	0.000851320941301275
ENSMUSG00000020806	Rhbdf2	chr11:116598164-116627019	109.161894213348	137.152924532216	317.745833477892	337.232563271305	186.286338036464	270.806363954159	182.916388770116	205.412670996126	218.339372156453	-1.41351856242809	0.312517591506808	20.6931933700713	0.000121906301136515	0.000851481009945204
ENSMUSG00000022325	Pop1	chr15:34495303-34530648	871.460500022527	1001.45281964472	746.669815729622	737.944197276033	574.660087424984	564.605721074238	558.504707044754	498.52962848498	694.228434587732	0.334287193568485	0.203133982923485	20.6912148892178	0.000122021617323754	0.000851481009945204
ENSMUSG00000039768	Dnajc11	chr4:151933690-151982137	4399.49953485057	4038.91715691423	4074.77783139144	3082.70237249181	2860.82590555998	2626.31077495166	2316.1279626936	1966.42242346853	3170.69799529023	0.236860739051748	0.228814960201513	20.691498547358	0.000122005077579947	0.000851481009945204
ENSMUSG00000017499	Cdc6	chr11:98907800-98923936	2813.44142480957	2630.73497486363	2497.89012363469	2018.10545706671	1329.78506482279	1787.06652439561	1468.20888052813	1332.87435393554	1984.76335050708	0.268952407855696	0.241785759632301	20.6763098085471	0.000122893861634195	0.000857159849001603
ENSMUSG00000035455	Fignl1	chr11:11800287-11808962	2417.15622900985	2568.07027658598	1590.04488512643	1601.52405537863	1201.71320742272	1710.42321384254	1277.16287447934	1232.47602597676	1699.82134597778	0.643346688540622	0.236082157462901	20.6742661851189	0.000123013937297711	0.000857589559069781
ENSMUSG00000040687	Madd	chr2:91137359-91183818	255.016862111855	267.211732278283	277.616442500353	350.457369674102	429.95552127166	381.939164256102	499.15850091045	618.54602052766	384.987701691308	-0.26131944513249	0.26257032421808	20.6719044468612	0.000123152849713303	0.00085815011857232
ENSMUSG00000046447	Camk2n1	chr4:138454313-138460123	76.138127896705	140.699982925291	20.3936249230117	37.0294579278296	31.6021466311858	30.6573242212256	82.1091345145854	73.8562412570341	61.5607550371085	1.94770421380959	0.517713652857359	20.6643791924917	0.00012359651170643	0.000860832684572609
ENSMUSG00000029012	Orc5	chr5:22486488-22550375	947.598627919232	1010.91164202625	585.494392950981	633.468226693942	449.914771775566	614.42387293373	382.092012097575	511.223669951033	641.890902043539	0.68480578731124	0.268703169513874	20.6438727934176	0.000124813588892589	0.000868896877967012
ENSMUSG00000035275	Raver2	chr4:101068982-101152370	591.67581317319	465.847002290458	641.412396772143	659.917839499535	982.161451879748	869.901574777276	1170.66488812874	933.589049639696	789.396252020098	-0.2974592047422	0.245315103096736	20.63694750362	0.000125227301979054	0.000871363408647419
ENSMUSG00000030222	Rerg	chr6:137054824-137170497	52.2876300013516	24.8294087515219	11.1836007642322	18.5147289639148	49.0664908221043	51.0955403687093	132.512761642351	69.2402261784694	51.0912984365818	1.42586349531049	0.630161614212058	20.6331313921502	0.000125455857620754	0.000872539838587584
ENSMUSG00000036242	3632451O06Rik	chr14:49675951-49783383	174.292100004505	106.411751792237	153.28111635683	141.50542850992	335.980716815765	228.652543149974	343.882810887818	342.739119583424	228.343198387559	-0.0674349547332675	0.356889546792656	20.6259021205831	0.000125889974527329	0.000875144145197564
ENSMUSG00000052613	Pcdh15	chr10:73821866-74649737	0	0	0.657858868484249	3.96744192083889	14.1378024402673	12.7738850921773	17.885158013078	23.0800753928231	9.06277771595862	-3.4096824549836	1.89142889805487	20.624434196562	0.000125978305709168	0.00087534333876934
ENSMUSG00000032657	Fam189b	chr3:89183142-89189295	377.938658957138	379.535248058977	536.154977814663	559.409310838283	706.890122013367	595.263045295464	722.722976073925	699.326284402541	572.155077931795	-0.531575265456374	0.212188792280303	20.6178222513349	0.000126376939953283	0.000877697421986155
ENSMUSG00000036693	Nop14	chr5:34638535-34660148	1797.96061057279	2351.69971460843	1580.17700209917	1415.0542850992	1183.41722779414	1309.32322194818	984.496652447157	1111.30563016443	1466.67929309169	0.469145803389054	0.229694949360673	20.6124266889469	0.000126703168891879	0.000879546654664499
ENSMUSG00000042312	S100a13	chr3:90514434-90524581	27.5198052638693	28.3764671445964	44.7344030569289	38.3519385681092	98.1329816442086	79.1980875714995	82.9220962424525	75.0102450266752	59.2807530647925	-0.583192806466361	0.437166434538171	20.5981624076595	0.000127569666448797	0.000885142794451731
ENSMUSG00000038679	Trps1	chr15:50654751-50890463	1076.94171265942	1697.85861748502	2084.75475422658	2457.16902963955	1415.44351490206	2443.64421813352	3965.62730853611	3807.05843604618	2368.56219895356	-0.711158559436857	0.341068935458139	20.5963341517792	0.000127681151342795	0.000885497459998165
ENSMUSG00000041827	Oasl1	chr5:114923239-114937915	0.917326842128976	0	10.525741895748	9.2573644819574	20.7908859415696	8.94171956452413	33.3314308425545	23.0800753928231	13.3555681201632	-4.27039235539325	1.63589315388648	20.5819349302454	0.000128562596326439	0.000891189112909362
ENSMUSG00000034343	Ube2f	chr1:91250310-91290337	1325.53728687637	1242.65279037379	922.318133614917	1064.5969154251	647.012370501646	886.507625397107	578.828750241433	657.78214869546	915.654502640728	0.371573483730292	0.246053476214246	20.5673527900479	0.000129461413199866	0.000896995752865204
ENSMUSG00000053436	Mapk14	chr17:28691341-28748404	3028.09590586775	3148.60550025251	2216.32652792343	2294.50391088516	2078.2569587193	2183.05696225311	1821.84723215035	1936.41832545786	2338.38891543868	0.453625674661682	0.167701227299863	20.5658071934505	0.000129557046945754	0.000897234544192783
ENSMUSG00000042766	Trim46	chr3:89234176-89246309	34.8584200009011	53.2058758961183	92.1002415877948	112.410854423768	113.102419522139	103.468469246636	145.520149288226	136.172444817657	98.854859347905	-1.21999060208312	0.378406183865453	20.5208605088612	0.000132369097681989	0.000916276510051634
ENSMUSG00000028035	Dnajb4	chr3:152183954-152210083	122.921796845283	165.529391676813	140.123938987145	156.052715552996	148.862743341638	199.272607437966	324.371729419006	316.197032881677	196.666494517815	-0.0385451087636603	0.312621680112291	20.5160770600027	0.000132671924883372	0.00091793952556099
ENSMUSG00000040170	Fmo2	chr1:162874316-162898712	0.917326842128976	1.18235279769152	3.94715321090549	46.286822409787	46.5715845091159	98.3589152097654	17.0721962852108	5.77001884820579	27.5132962641014	-4.56580911473445	1.46737975215924	20.5064546936505	0.000133283181775727	0.000921733951101536
ENSMUSG00000024537	Psmg2	chr18:67641598-67654162	972.366452656715	943.517532557831	716.408307779347	756.458926239948	592.956067053565	670.62896733931	515.417735467793	545.843783040267	714.199721516847	0.380500250617595	0.195990179831156	20.4974139336977	0.000133860046902401	0.000925287072556276
ENSMUSG00000042256	Ptchd4	chr17:42315946-42507741	0.917326842128976	2.36470559538304	3.94715321090549	5.28992256111851	43.2450427584648	15.3286621106128	13.8203493737421	76.1642487963164	20.134676406084	-1.51841641477879	1.34695422240623	20.4785251679923	0.000135073319803289	0.000933233845913636
ENSMUSG00000022235	Cmbl	chr15:31565388-31590119	32.1064394745142	35.4705839307455	1.97357660545275	3.96744192083889	5.82144806363949	3.8321655276532	7.31665555080464	3.46201130892347	11.7437902978215	3.59921547187716	0.991528458261396	20.4667694850459	0.000135833937829259	0.000937605741213913
ENSMUSG00000036492	Rnf39	chr17:36942917-36947986	0	0	19.0779071860432	18.5147289639148	10.8112606896162	14.0512736013951	4.06480863933591	2.30800753928231	8.60349832744844	-6.61732000245723	1.71940707156921	20.4674014166155	0.000135792942253992	0.000937605741213913
ENSMUSG00000048988	Elfn1	chr5:139907942-139974722	9.17326842128976	4.72941119076607	13.8150362381692	18.5147289639148	54.056303448081	16.6060506198305	74.7924789637807	61.1621997909813	31.6061847046017	-1.17746460402464	0.808401793620763	20.4651439831781	0.000135939446350697	0.000937892661840087
ENSMUSG00000026815	Gfi1b	chr2:28609449-28621982	48.6183226328357	42.5647007168947	41.4451087145077	51.5767449709055	30.770511193523	22.9929931659192	7.31665555080464	9.23203015712926	31.814633387815	-0.017781778551169	0.516666744912375	20.4539041837567	0.000136671238420643	0.000942498225272213
ENSMUSG00000042476	Abcb4	chr5:8893716-8959226	2.75198052638693	2.36470559538304	0	0	9.14798981429063	2.55477701843547	31.7055073868201	17.3100565446174	8.22937711074169	3.9041218951796	1.91412246123237	20.4476394726925	0.00013708081719778	0.000944878489970411
ENSMUSG00000046707	Csnk2a2	chr8:95446095-95488827	2576.77109954029	2660.29379480592	2084.0968953581	2049.84499243342	1768.88857590874	1880.3158855685	1593.40498661968	1598.295220953	2026.48893139846	0.341007067551156	0.165804044277736	20.4252476239298	0.000138554782932003	0.000954589739805834
ENSMUSG00000051486	Pcdhb11	chr18:37421417-37425836	1.83465368425795	3.54705839307455	9.21002415877948	9.2573644819574	18.2959796285813	8.94171956452413	65.0369382293745	25.3880829321055	17.6889776340818	-1.81292666639475	1.05111110306365	20.4234201525798	0.000138675772201655	0.000954974754297593
ENSMUSG00000005813	Metap1	chr3:138458955-138489515	1829.14972320518	1773.52919653728	1375.58289400056	1489.11320095486	978.834910129097	1209.68691822919	1005.6336573717	1052.45143791274	1339.24774229258	0.331436746921975	0.203405229523452	20.40852096145	0.000139666118307528	0.000961343323948766
ENSMUSG00000060402	Chst8	chr7:34674467-34812686	64.2128789490283	44.9294063122777	37.4979555036022	18.5147289639148	218.720120105312	90.6945841544591	95.9294838883275	116.554380733757	85.8816923263348	0.93336606744512	0.580197505759705	20.4059880960559	0.000139835176210118	0.000962055518128526
ENSMUSG00000021594	Srd5a1	chr13:69573448-69611442	162.366851056829	134.788218936833	228.934886232519	206.306979883622	363.424686258637	270.806363954159	349.573542982888	316.197032881677	254.049820273395	-0.550659702632086	0.289896796883326	20.3821492040128	0.00014143633588768	0.000972615178059298
ENSMUSG00000036904	Fzd8	chr18:9212855-9216201	108.244567371219	78.0352846476402	82.8902174290154	76.7038771362185	125.57695108708	109.855411792725	278.032910930576	175.408572985456	129.343474172491	0.2245015202254	0.387093314323794	20.3697902519501	0.000142273606542919	0.00097791436774674
ENSMUSG00000031374	Zfp92	chrX:73411095-73428385	1.83465368425795	0	7.23644755332674	3.96744192083889	18.2959796285813	19.160827638266	21.1370049245467	31.1581017803112	12.8488071412661	-2.5261203771754	1.34918146147397	20.3557967017598	0.000143227572834299	0.000983549643414559
ENSMUSG00000033597	Caskin1	chr17:24488782-24508905	20.1811905268375	42.5647007168947	55.2601449526769	56.866667532024	51.5613971350926	84.3076416083704	130.073876458749	145.404474974786	73.2775117381789	-0.853529412653568	0.502426696946951	20.3567228342669	0.000143164240346978	0.000983549643414559
ENSMUSG00000008999	Bmp7	chr2:172868011-172940321	2179.56857689845	2315.04677787999	2623.54116751518	2065.71476011678	1669.92395882687	1758.96397719282	1331.63131024644	1294.79222953738	1904.89784477674	-0.0624763477707002	0.206250046532193	20.3370004866508	0.000144518974570032	0.000991953354699688
ENSMUSG00000004187	Kifc2	chr15:76659857-76668196	6.42128789490283	9.45882238153215	11.8414596327165	29.0945740861518	27.4439694428719	35.7668782580965	49.5906653998981	91.1662978016514	32.5979943622277	-1.3365946086736	0.755311886980221	20.3348221790767	0.000144669383654699	0.000992521290667502
ENSMUSG00000048528	Nkx1-2	chr7:132594877-132599637	6.42128789490283	2.36470559538304	45.3922619254132	29.0945740861518	0	3.8321655276532	4.06480863933591	2.30800753928231	11.6847264010153	-3.06153217579396	1.11410581707278	20.3307852586988	0.000144948539497109	0.000993971564910513
ENSMUSG00000054342	Kcnn4	chr7:24370262-24385205	68.7995131596732	54.3882286938098	49.3394151363187	51.5767449709055	29.1072403181975	28.1025472027901	9.75554073440618	16.1560527749762	38.4031603738846	0.292827605750618	0.482675472348604	20.3154436558532	0.000146014322177974	0.00100081218584417
ENSMUSG00000046844	Vat1l	chr8:114205629-114374071	170.62279263599	87.4941070291723	26.31435473937	11.9023257625167	67.3624704506855	39.5990437857497	79.6702493309838	55.3921809427755	67.2946905846554	2.7119839388779	0.595249109615422	20.3049759870738	0.000146745986137156	0.00100535736789342
ENSMUSG00000045690	Wdr89	chr12:75630595-75669537	519.206992645	457.570532706618	359.848801060884	263.173647415646	232.026287107917	237.594262714498	262.5866381011	226.184738849667	319.773987575166	0.642790642852253	0.270024421824909	20.301439596459	0.000146993994954442	0.00100658632959465
ENSMUSG00000028840	Zfp593	chr4:134243288-134245592	681.573843701829	510.776408602736	496.683445705608	421.871324249202	312.694924561207	302.741076684603	321.119882507537	274.652897174595	415.264225398415	0.375212470852403	0.261786329087219	20.2968146447922	0.000147318974917507	0.00100834098184321
ENSMUSG00000029804	Herc3	chr6:58831464-58920398	52.2876300013516	101.682340601471	144.728951066535	202.339537962783	245.332454110521	310.405407739909	208.118202333999	378.5132364423	205.425970032359	-1.17548384123806	0.45694788127081	20.2944310008184	0.000147486744865522	0.00100901845787662
ENSMUSG00000060240	Cend1	chr7:141426445-141429491	53.2049568434806	48.4764647053522	132.887491433818	100.508528661252	96.469710768883	106.023246265072	46.3388184884294	43.852143246364	78.4701700515814	-1.20554098602888	0.374628282867574	20.2930907850286	0.000147581157884836	0.00100919367079477
ENSMUSG00000026930	Gpsm1	chr2:26315514-26348237	2234.60818742619	2266.57031317464	2442.62997868202	2361.95042353942	1842.07249442307	1968.45569270453	1339.76092752512	1511.74493822992	1995.97411946311	-0.0943672311561267	0.17809100663082	20.2898562410969	0.00014780926690921	0.00101028253822195
ENSMUSG00000022836	Mylk	chr16:34784920-35002420	167.870812109603	161.982333283738	159.859705041672	140.182947869641	561.353920422379	245.258593769805	343.069849159951	451.215473929692	278.84920444831	0.134464813223171	0.422507379631598	20.2871984010145	0.00014799696786	0.00101109432909664
ENSMUSG00000039158	Akna	chr4:63367124-63403354	521.041646329258	663.299919504942	1327.55919660121	1113.52869911545	913.9673459914	832.857308009962	925.96340804072	919.741004404002	902.244815999618	-1.04629390063185	0.230940768726523	20.2799599211648	0.000148509364995116	0.0010141226097525
ENSMUSG00000015947	Fcgr1	chr3:96282908-96293969	1.83465368425795	0	19.0779071860432	23.8046515250333	26.6123340052091	17.8834391290483	51.2165888556325	17.3100565446174	19.7174538662302	-4.40228069505416	1.30305084495017	20.2779761700193	0.000148650098737765	0.00101461128352049
ENSMUSG00000024360	Etf1	chr18:34902784-34932007	9231.97733918602	10679.0104687498	5469.43863257805	7105.68848022244	4671.29625335186	6614.31770072942	3889.2089061166	4859.50987395891	6565.05595686164	0.663226730381889	0.27501716037187	20.2684273087282	0.000149329385841235	0.00101877368907872
ENSMUSG00000023044	Csad	chr15:102176998-102204256	275.198052638693	206.911739596016	359.1909421924	371.617059918576	534.74158641717	381.939164256102	656.873076116683	534.303745343856	415.096920809937	-0.597009350088102	0.297409385027634	20.2424557611815	0.000151192623488269	0.001031005765377
ENSMUSG00000026773	Pfkfb3	chr2:11471432-11554077	1128.31201581864	1512.22922824745	772.984170468992	839.775206577564	508.960887849624	685.957629449923	821.091345145854	747.79444272747	877.13811578569	0.711400264173437	0.264669794303167	20.2221322805216	0.000152666786712622	0.00104057454809514
ENSMUSG00000019312	Grb7	chr11:98446393-98455373	56.8742642119965	60.2999926822674	14.4728951066535	22.4821708847537	18.2959796285813	19.160827638266	12.1944259180077	5.77001884820579	26.1938218648415	1.69338323596615	0.61129012847322	20.2150728745165	0.000153182181747866	0.00104360252757905
ENSMUSG00000036667	Tcaf1	chr6:42668001-42710088	2446.51068795798	2140.05856382165	3422.83969272355	3442.41710664787	3509.50154693695	3239.45725937617	4126.59373065382	3868.22063583716	3274.44990299439	-0.581520897214884	0.181028643133543	20.204200535184	0.000153979342571263	0.00104854642378612
ENSMUSG00000030007	Cct7	chr6:85451513-85468475	18994.1695931226	15032.43346985	14437.3707277553	11682.7939762302	11602.9776262712	10830.9771696572	9072.65288299775	7691.43512465831	12418.1013213178	0.381399604109972	0.23098814359001	20.2014683397865	0.000154180315817007	0.00104896342688702
ENSMUSG00000063506	Arhgap22	chr14:33214025-33369934	27.5198052638693	20.0999975607558	82.2323585605311	107.12093186265	54.056303448081	68.9789794977576	42.2740098490935	41.5441357070817	55.4783152187275	-1.9729818151321	0.458160918687055	20.2014236254262	0.00015418360706084	0.00104896342688702
ENSMUSG00000028869	Gnl2	chr4:125016584-125055376	2055.72945321104	2167.25267816855	1726.22167090267	1649.1333584287	1524.38775723588	1534.1435995705	1130.82976346325	1285.56019938025	1634.1573100451	0.322660140251638	0.181038155731655	20.1906870354664	0.000154975912221166	0.00105386494226243
ENSMUSG00000042215	Bag2	chr1:33745483-33757795	932.921398445169	688.129328256464	501.288457784998	375.584501839414	429.95552127166	355.11400556253	417.049366395864	357.741168588759	507.222968518107	0.883534968543192	0.288602875414866	20.1644014220209	0.000156932805251485	0.00106667765867877
ENSMUSG00000063052	Lrrc40	chr3:158036661-158068487	2287.81314426967	2171.98208935932	1494.65534919621	1731.12715812603	1259.92768805912	1532.86621106128	1171.47784985661	1252.09409006066	1612.74294749861	0.468473671288249	0.20873509665304	20.1621504216213	0.000157101525213962	0.00106732986189828
ENSMUSG00000036061	Smug1	chr15:103153289-103167092	615.526311068543	568.71169568962	334.192305189998	350.457369674102	330.159268752125	351.281840034877	387.782744192646	342.739119583424	410.106331773167	0.792524838896072	0.217542339141581	20.1476887969004	0.000158189786935282	0.00107422583091052
