gene_id	gene_short_name	locus	E9.5_l2fc	E9.5_padj	E10.5_l2fc	E10.5_padj	E11.5_l2fc	E11.5_padj	E12.5_l2fc	E12.5_padj	is.ECT	is.MES	is.never.signif	status
ENSMUSG00000046603	Tcaim	chr9:122805538-122836334	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046605	B3gntl1	chr11:121616196-121673153	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046607	Hrk	chr5:118169747-118189478	-4.75761118679656	2.1251973340869e-08	-5.45316897235012	1.34365613190703e-05	NA	NA	NA	NA	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000046610	Oacyl	chr18:65698267-65751601	NA	NA	-4.76570396519531	0.0128136350215284	NA	NA	NA	NA	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000046613	Vwa5b2	chr16:20589470-20605377	-4.53875642263556	6.18502560587283e-05	NA	NA	NA	NA	NA	NA	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000046615	Actrt1	chrX:46329006-46330345	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046618	Olfml2a	chr2:38931977-38963753	-4.57872617506757	3.12114621577007e-14	-4.0749942747484	1.56434772076444e-16	-3.87167852845968	1.53993034508181e-24	-3.76808485027543	1.64100009292899e-16	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000046623	Gjb4	chr4:127351085-127354081	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046634	Pkd1l1	chr11:8826707-8973266	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046637	Ttc34	chr4:154837458-154867127	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046643	Olfr218	chr1:173197807-173206336	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046650	Olfr1440	chr19:12387278-12401584	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046652	Tas2r143	chr6:42400237-42401119	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046658	Zfp316	chr5:143249696-143270022	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046667	Rbm12b1	chr4:12140266-12146731	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046668	Cxxc5	chr18:35829817-35861687	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046671	Mtfr1l	chr4:134525549-134535387	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046675	Tmem251	chr12:102743761-102747561	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046676	Lce1l	chr3:92849948-92851286	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046678	Olfr981	chr9:40021463-40030377	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046679	C87436	chr6:86438373-86470388	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046688	Tifa	chr3:127789804-127798389	NA	NA	NA	NA	NA	NA	2.7477988709134	0.000188781703101988	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000046691	Chtf8	chr8:106883862-106893601	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046694	Fam46b	chr4:133480131-133487938	NA	NA	-3.35532785419958	3.17679035181294e-07	-2.75931685517968	0.000799225775945046	-4.66220280287231	9.73478171499395e-09	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000046697	Enpp7	chr11:118988187-118992841	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046699	Slitrk4	chrX:64264884-64276996	-4.1781097775135	9.59168518838827e-14	-5.90872141914664	2.49936071580302e-30	-4.0098218708183	2.14449307976523e-08	-3.38600726670564	0.000100692581671107	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000046707	Csnk2a2	chr8:95446095-95488827	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046709	Mapk10	chr5:102907947-103211334	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046711	Hmga1	chr17:27556496-27563674	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046714	Foxc2	chr8:121116170-121118895	2.87589632709045	0.0133784581604763	3.62216586204081	0.000181160125556588	2.94664316122631	0.0171466403018187	NA	NA	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000046716	Vmn1r67	chr7:10443330-10449202	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046717	Igbp1b	chr6:138657088-138658544	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046718	Bst2	chr8:71534254-71537456	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046719	Nxph3	chr11:95509844-95514570	-2.84212234722987	0.000312291018383295	-1.76001630743484	0.00954759607094747	NA	NA	NA	NA	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000046722	Cdc42se1	chr3:95228731-95236409	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046723	Adam24	chr8:40675076-40682199	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046727	Cystm1	chr18:36345618-36402980	-3.96725068882148	0.0103855097174463	NA	NA	-3.53455273750684	0.0105084554693269	NA	NA	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000046731	Kctd11	chr11:69878260-69881406	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046733	Gprc5a	chr6:135065650-135084709	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046743	Fat4	chr3:38886939-39011985	NA	NA	NA	NA	NA	NA	2.09560545986259	4.65697469479789e-10	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000046748	Tmem45a2	chr16:57036966-57071352	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046750	Selenov	chr7:28284651-28291186	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046753	Ccdc66	chr14:27481089-27508460	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046755	Kif2b	chr11:91575314-91577558	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046756	Mrps7	chr11:115603924-115608036	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046761	Fam83h	chr15:76001092-76014336	-4.98195799532703	1.32411461063636e-47	-3.77946843068541	4.71811288466806e-31	-3.49718871675203	2.09285496415516e-25	-4.16475245296191	1.14861340955235e-37	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000046768	Rhoj	chr12:75308321-75401456	3.76336049337318	1.99965253934576e-11	4.34475551724902	2.16987087566649e-11	4.51503643115271	1.01062598452097e-10	7.21897276868979	2.92599825806389e-15	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000046774	8030474K03Rik	chrX:101794655-101798642	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046782	Ttc6	chr12:57564112-57737928	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046785	Epm2aip1	chr9:111271928-111279093	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046790	Olfr1341	chr4:118703522-118713438	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046791	Riox1	chr12:83950607-83952951	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046792	Zfp787	chr7:6131490-6155997	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046793	Gpr61	chr3:108148320-108154882	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046794	Ppp1r3b	chr8:35375738-35388139	-2.51087523651266	5.31311376381559e-05	-2.04851980919586	0.000364046693984087	-1.502079925701	0.00775458609394777	NA	NA	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000046798	Cldn12	chr5:5505014-5514873	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046804	Phgr1	chr2:118772768-118778165	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046805	Mpeg1	chr19:12460778-12465284	NA	NA	NA	NA	NA	NA	3.87393825962517	2.2054838960687e-08	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000046806	3110062M04Rik	chr6:34871770-34878060	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046807	Lrrc75b	chr10:75550122-75560330	-3.04048203779469	8.56651704602759e-07	NA	NA	NA	NA	NA	NA	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000046811	Gltpd2	chr11:70519195-70520736	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046814	Gchfr	chr2:119167772-119172390	-1.73167080095336	0.00412669086639963	NA	NA	NA	NA	5.21124026478005	6.46784070278307e-13	FALSE	FALSE	FALSE	Both
ENSMUSG00000046818	Ddit4l	chr3:137623671-137628333	-3.62911008058174	1.07595676384376e-08	NA	NA	NA	NA	1.69119090129596	0.0384457883063629	FALSE	FALSE	FALSE	Both
ENSMUSG00000046822	Slc39a3	chr10:81028537-81037426	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046826	Fam187b	chr7:30973803-30989726	-6.42358673694979	2.62420426781809e-06	-5.5162524199555	2.64629852161026e-07	-4.85082581717492	1.1167087254115e-05	-3.28709344845581	0.00108776743945706	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000046828	Mettl21e	chr1:44204069-44218961	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046834	Krt1	chr15:101845425-101850794	NA	NA	-2.67824951387561	0.0379918377541692	NA	NA	-3.31510816836744	2.26551527000766e-05	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000046836	Brox	chr1:183276351-183297256	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046841	Ckap4	chr10:84526304-84534062	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046844	Vat1l	chr8:114205629-114374071	-2.14626219211157	1.0757076380007e-06	-5.36871175495966	4.6110973799191e-37	-4.08695294320807	1.56266066756909e-24	-2.79637086913478	2.5691928717946e-11	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000046845	Il1f10	chr2:24291195-24293820	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046846	Spesp1	chr9:62270728-62282208	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046854	Pip5kl1	chr2:32575717-32583782	NA	NA	NA	NA	NA	NA	3.44810165706107	0.000952205125539566	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000046856	Gpr1	chr1:63182690-63214543	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046861	Hectd3	chr4:116995316-117005277	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046862	Pramef8	chr4:143412425-143421091	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046865	Fbl	chr7:28169709-28179269	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046873	Mbtps2	chrX:157547823-157598715	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046876	Atxn1	chr13:45549754-45964977	-2.06321261086441	0.00203242037148297	-5.02561206942954	2.85115164935063e-30	-3.51109083436225	8.50945197810493e-10	-3.00824713779015	1.07541039938352e-07	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000046879	Irgm1	chr11:48865244-48871420	NA	NA	NA	NA	NA	NA	2.88840415438599	0.00993704466190231	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000046881	Olfr374	chr8:72107039-72118147	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046886	Zfp474	chr18:52615914-52639830	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046897	Zfp740	chr15:102203647-102215606	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046899	Prl7a2	chr13:27658583-27668036	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046908	Ltb4r1	chr14:55765961-55768494	NA	NA	-3.70304910907173	0.00141618145388247	NA	NA	NA	NA	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000046909	Tefm	chr11:80136677-80142175	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046913	Olfr1451	chr19:12995013-13000417	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046916	Myct1	chr10:5593774-5606904	5.76407434327332	3.13591631259181e-05	4.90010862844471	0.00166650358434796	8.62725392093957	3.52617411121694e-06	6.56235421637744	1.06044365661459e-06	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000046922	Gpr6	chr10:41069976-41072285	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046924	Vmn1r179	chr7:23928385-23929357	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046932	Vmn1r193	chr13:22213671-22223160	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046934	Csl	chr10:99757705-99759658	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046942	Mageb16	chrX:79623230-79671435	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046947	Adck2	chr6:39573872-39588769	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046949	Nqo2	chr13:33964686-33988443	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046957	Spz1	chr13:92574635-92576172	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046959	Slc26a1	chr5:108669877-108675569	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046961	Gpr156	chr16:37916495-38007530	-2.99854257974925	0.0150724083365709	NA	NA	NA	NA	NA	NA	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000046962	Zbtb21	chr16:97947434-97962622	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046971	Pla2g4f	chr2:120299965-120314165	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046974	BC053393	chr11:46571535-46589232	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046975	Olfr1020	chr2:85847029-85851794	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046982	Tshz1	chr18:84011626-84086404	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046985	Tapt1	chr5:44175153-44226622	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046991	Wdr27	chr17:14818671-14943124	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046994	Mars2	chr1:55237176-55248470	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046997	Spsb4	chr9:96943481-97018843	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000046999	1110032F04Rik	chr3:68869585-68872163	1.66320028219226	0.012722244520571	NA	NA	3.0854596045359	0.025999332649818	7.02053101160084	0.00139649287802694	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000047002	Msgn1	chr12:11208359-11208972	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047003	Zfp41	chr15:75616678-75629827	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047013	Fbxo41	chr6:85469573-85502994	NA	NA	2.11680721265204	0.00626047499993146	2.78932161068804	1.15602720653695e-06	2.63032000113475	0.0305817316880088	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000047014	Catsperb	chr12:101404672-101626009	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047021	Cfap65	chr1:74902070-74935599	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047022	Mipol1	chr12:57230445-57497199	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047025	Ccer1	chr10:97693058-97694923	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047026	Acsm4	chr7:119690025-119714565	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047030	Spata2	chr2:167481132-167492887	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047031	Vmn1r68	chr7:10527209-10528169	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047033	Pcdhb15	chr18:37473539-37476340	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047034	Ankrd33	chr15:101115754-101120040	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047036	Zfp445	chr9:122844528-122866006	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047037	Nipa1	chr7:55977566-56019954	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047039	Olfr1151	chr2:87855861-87859923	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047040	Prr15l	chr11:96929301-96937830	NA	NA	-7.22378860696349	1.96510511824209e-05	-4.67415533415708	0.00302037239004917	-8.7383023982724	7.11814096948738e-07	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000047044	D030056L22Rik	chr19:18713192-18718428	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047045	Tmem164	chrX:142681405-142843494	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047048	Olfr432	chr1:174049204-174054752	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047050	Olfr914	chr9:38605101-38610978	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047053	Teddm1a	chr1:153891741-153893058	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047061	Gm9817	chr13:45078691-45081222	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047067	Dusp28	chr1:92906980-92908435	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047079	Ube2dnl2	chrX:114907581-114908510	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047084	Ngrn	chr7:80261214-80265374	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047085	Lrrc4b	chr7:44429017-44463351	NA	NA	4.01920570515812	0.00397945659865184	NA	NA	5.3913302836972	1.20429868537573e-09	FALSE	TRUE	FALSE	MES_spe
ENSMUSG00000047090	Tmem198b	chr10:128800035-128804370	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047094	Ofcc1	chr13:40001881-40361450	-3.81115662875925	0.000173973300284679	-7.09882704053626	0.0016749423858838	-7.08096425432795	0.000120994287741852	-6.14856080176372	0.00217161204133702	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000047098	Rnf31	chr14:55591707-55603693	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047102	Tas2r139	chr6:42140935-42141895	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047104	Pbp2	chr6:135309126-135310405	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047108	Dnajb7	chr15:81406925-81408299	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047109	Cldn14	chr16:93919030-94008837	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047115	Fam221a	chr6:49367738-49390539	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047117	Ankdd1b	chr13:96416445-96471160	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047123	Ticam1	chr17:56269318-56276786	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047126	Cltc	chr11:86694350-86757565	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047129	1700113H08Rik	chr10:87058044-87230589	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047139	Cd24a	chr10:43579168-43584265	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047141	Zfp654	chr16:64780346-64851652	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047143	Dmrta2	chr4:109978052-109983687	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047146	Tet1	chr10:62804569-62908996	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047149	Olfr1052	chr2:86292454-86299233	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047150	1700001C19Rik	chr17:47412733-47437375	NA	NA	NA	NA	NA	NA	-5.99617701284877	0.0398982052925063	TRUE	FALSE	FALSE	ECT_spe
ENSMUSG00000047153	Khnyn	chr14:55884946-55896781	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047155	Cyp4x1	chr4:115106322-115134281	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047161	Chst9	chr18:15451923-15718046	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047171	Helt	chr8:46292038-46294671	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047180	Neurl3	chr1:36264596-36274679	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047181	Samd14	chr11:95009878-95026087	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047182	Irs3	chr5:137643030-137645714	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047187	Rab2a	chr4:8535643-8607778	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047193	Dync2h1	chr9:6928502-7184446	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047197	Gjd3	chr11:98982179-98983016	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047203	Vmn1r54	chr6:90246299-90271213	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047205	Dusp18	chr11:3895239-3901296	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047207	Olfr1495	chr19:13764605-13770248	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047213	Ythdf3	chr3:16183211-16217037	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047215	Rpl9	chr5:65388363-65391444	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047216	Cdh19	chr1:110888325-110977363	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047220	Ccdc36	chr9:108403610-108428484	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047221	Fam185a	chr5:21424957-21482124	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047222	Rnase2a	chr14:51255261-51256112	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047225	Olfr684	chr7:105154691-105163653	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047227	Gm527	chr12:64917905-64924591	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047228	A2ml1	chr6:128539826-128581608	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047230	Cldn2	chrX:139800827-139811386	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047237	Fbxw21	chr9:109139446-109162041	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047238	Mageh1	chrX:153036165-153037575	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
ENSMUSG00000047242	Taf9b	chrX:106206882-106221158	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	None
